text,label
"EUR/USDclimbs to weekly highs in the 1.0880/85 band on Thursday, extending the bounce for the fourth session in a row. The likelihood of extra advances appears favoured for the time being. Against that, the pair could now set sail to the March peak at 1.0929 (March 23) prior to a potential test of the 2023 high at 1.1032 (February 2). Looking at the longer run, the constructive view remains unchanged while above the 200-day SMA, today at 1.0338. EUR/USD daily chart  EUR/USD   ",1
"EUR/USD probes upper 1.08s. Economists at Scotiabank expect the pair to test last week’s high of 1.0930. Intraday support looks pretty solid at 1.0830 “A firm, short-term bull trend is supporting a positive EUR technical tone on the short-term charts.” “Intraday support looks pretty solid at 1.0830; bullish trend momentum signals across a range of time frames implies limited downside scope for the EUR and ongoing pressure for gains to extend.” “The EUR is within reach of last week’s 1.0930 high; above here targets 1.10+.” ",1
"The EUR/USD rose further following the release of German inflation figures and climbed to 1.0891, reaching the highest level in a week. The pair remains near the highs, supported by a stronger Euro. Data released on Thursday showed thatinflation in Germany, the Consumer Price Index (CPI), declined to 7.4% YoY in March from 8.7% in February, above the 7.5% of market consensus. The CPI rose 0.8% in March according to the preliminary report, above the 0.7% estimated, matching February’s print. The data shows a sharp slowdown in the annual rate in Germany, to the lowest since August 2022, but higher than expected. Earlier, Spain surprised with a softer-than-expected CPI. The German 10-year bund yield jumped after the data to 2.35%, the highest level in a week. In a few minutes, the US will report Jobless Claims and the third estimate of Q4 GDP growth. Looking at 1.0900 The EUR/USD is approaching the 1.0900 mark. If it holds firm above 1.0905, a test of last week’s high at 1.0929 seems likely. On the contrary, 1.0860 has become a support level, followed by 1.0825. Technical levels EUR/USD  ",1
"Further losses in the greenback allowGBP/USDto pick up extra pace and reach the 1.2380 region, or multi-week highs, on Thursday. GBP/USD stronger on USD-selling GBP/USD sees its upside pressure intensify on the back of the persistent selling pressure in the greenback and the solid improvement in the risk complex on Thursday. The marked knee-jerk in the dollar came in response to higher-than-expected inflation figures in Germany, which could reinforce the case for further tightening by theECBas soon as at the May gathering. In the meantime, price action around the British pound appears underpinned by the better tone among its risk-linked peers, while the continuation of the hiking cycle by the BoE should offer some extra support to the quid despite the ""Old Lady"" could be approaching its peak onrates. There were no data releases across the Channel on Thursday, while US GDP Growth Rate expanded below consensus 2.6% YoY in Q4 and Initial Jobless Claims rose by 198K in the week to March 25. GBP/USD levels to consider As of writing, the pair is gaining 0.40% at 1.2361 and the breakout of 1.2380 (monthly high March 30) would open the door to 1.2447 (2023 high January 23) and then 1.2666 (monthly high May 27 2022). On the other hand, the next support emerges at 1.2160 (55-day SMA) followed by 1.2010 (weekly low March 15 and finally 1.1892 (200-day SMA). ",1
"TheGBPUSDGBP/USDThe GBP/USD is the currency pair encompassing the United Kingdom’s currency, the British pound sterling (symbol £, code GBP), and the dollar of the United States of America (symbol $, code USD). The pair’s rate indicates how many US dollars are needed in order to purchase one British pound. For example, when the GBP/USD is trading at 1.5000, it means 1 pound is equivalent to 1.5 dollars. The GBP/USD is the fourth most traded currency pair on the forex exchange market, giving it ample liquidity aThe GBP/USD is the currency pair encompassing the United Kingdom’s currency, the British pound sterling (symbol £, code GBP), and the dollar of the United States of America (symbol $, code USD). The pair’s rate indicates how many US dollars are needed in order to purchase one British pound. For example, when the GBP/USD is trading at 1.5000, it means 1 pound is equivalent to 1.5 dollars. The GBP/USD is the fourth most traded currency pair on the forex exchange market, giving it ample liquidity aRead this Termis pushing higher in trading today and in the process has seen the price move away from its 100 year moving average (blue line in the chart above). Thatmoving averageMoving averageA moving average is a statistical tool that is used to smooth out short-term fluctuations in data and reveal longer-term trends. It is calculated by taking the average of a certain number of data points over a specific period of time, and then plotting that average as a line on a chart. The most common types of moving averages are simple moving averages (SMA) and exponential moving averages (EMA).In financial markets, moving averages are often used to analyze stock prices, exchange rates, and otA moving average is a statistical tool that is used to smooth out short-term fluctuations in data and reveal longer-term trends. It is calculated by taking the average of a certain number of data points over a specific period of time, and then plotting that average as a line on a chart. The most common types of moving averages are simple moving averages (SMA) and exponential moving averages (EMA).In financial markets, moving averages are often used to analyze stock prices, exchange rates, and otRead this Termwas sniffed in the early Asian session, but buyers came in against the rising 100 hour moving average and pushed the price higher. In the early US session, the high has been extended to 1.23838. The next target comes at the natural resistance area 1.2400. Looking at the hourly chart above, the price low last Friday stalled near its rising 200 hour moving average (green line in the chart above), and pushed higher. On Monday of this week the price initially moved above and below the higher 100 hour moving average before settling above the level. On Tuesday the low price stalled ahead of that 100 hour moving average again (see blue line in the chart above), but found willing buyers. Ultimately, it would take a move below both the 100 and 200 hour moving averages to increase the bears bias. Until then, traders who are looking for more upside are in more control. Taking a broader look at the daily chart below, the price today is moving away from the 50% midpoint of the trading range since the 2021 high. That midpoint comes in at 1.23006. The low price today reached 1.2293 before bouncing back higher.   On the topside if the momentum is to continue, the pair will target swing high prices in December at 1.24458, and the high price from January at 1.2447 (just a few pips higher). Get above that ceiling, and the door opens up for an additional move toward the 1.2600 area.",0
"EUR/USD rallied on easing fears about banking sector troubles and Usstockson Wall Street have moved higher on encouraging economic signs from the chip industry. In a risk-on setting, EUR/USD has traveled from a low of 1.0823 to a high of 1.0926 so far as investors grew more confident that recent stress in the banking sector would be contained. The banking turmoil in the collapse of two regional US lenders had sparked concerns about contagion in the banking sector which led to a dramatic shift in monetary policy expectations from the Federal Reserve. Meanwhile,  according to CME Group's Fedwatch tool, bets are now almost equally split between a pause and a 25-basis-point rate hike by the Fed in May, For further insight, investors are awaiting the February reading of personal consumption expenditures (PCE) on Friday and this is the Fed's preferred inflation gauge. January figures showed a sharp acceleration in consumer spending so the data will be closely eyed. Meanwhile, US data on Thursday showed that jobless claims last week rose more than expected from the week before indicating a cooling labor market, while fourth-quarter Gross Domestic Product growth was slightly lower at 2.6% compared with earlier estimates of 2.7%, both supporting the case for a softerFedpolicy. EUR/USD  ",1
"The Australian Dollar (AUD) edges higher against the US Dollar (USD), which continues to weaken across the board, as shown by a basket of six currencies, namely theUS Dollar Index. In addition, US Treasury bond yields are falling, and USequitiesare climbing, painting a challengingoutlookfor the US currency. At the time of writing, the AUD/USD is trading at 0.6701. US Dollar weakened on falling UST Bond yields after soft jobs data Risk appetitecontinues to be the main driver after the banking crisis woes eased. The financial markets narrative shifted back to central banks, though not inflation but regulation. However, Federal Reserve officials like Boston Fed President Susan Collins and Richmond’s Thomas Barkin crossednewswires and spoke about monetary policy. Boston Fed Susan Collins said that getting inflation low justifies no rate cuts. She added that theUS Federal Reserve (Fed) would holdratessteady after another hike. Richmond Fed President Thomas Barkin commented that the inflation fight would take some time and that Credit Suisse’s turmoil took off the table of a 50 bps rate hike. Even though bothFedofficials looked mildly hawkish,investors had begun pricing in a no change to the Federal Funds Rate (FFR) at the upcoming meeting in May. Therefore, the AUD/USD has been underpinned by a probable shift in the US central bank monetary policy stance, though inflation data is waiting to be released on Friday. Aside from this, jobs data from theUnited States(US) showed that the labor market is cooling off, with Initial Jobless Claims for the last week exceeding estimates. At the same time, the US Gross Domestic Product (GDP) for Q4 2022 was 2.6%, below forecasts of 2.7%. On the Australian front, the latest inflation report surprised the market, as inflation was lower than expected. There are growing rumors amongst financial analysts that the Reserve Bank of Australia (RBA) could pause rate hikes in the next week. AUD/USD Technical analysis  The AUD/USD is bracing for the 20-day Exponential Moving Average (EMA), at 0.6696, consolidating within a narrow 70 pip range during the last three trading days. Although oscillators remain in bearish territory, like the Relative Strength Index (RSI), the Rate of Change (RoC) is bullish. Hence, mixed signals warrant caution. If the AUD/USD breaks upwards, it will face resistance at the 50-day EMA at 0.6753, followed by the 100 and the 200-day EMAs at 0.6771 and 0.6821, respectively. On the other hand, the AUD/USD first demand level would be the March 24 low at 0.6625, followed by the 0.6600 figure. AUD/USD  ",1
"The US yields are moving to new highs (2 year up 6 bps to 4.14%), and that has given theUSDJPYUSD/JPYThe USD/JPY is the currency pair encompassing the dollar of the United States of America (symbol $, code USD), and the Japanese yen of Japan (symbol ¥, code JPY). The pair’s rate indicates how many Japanese yen are needed in order to purchase one US dollar. For example, when the USD/JPY is trading at 100.00, it means 1 US dollar is equivalent to 100 Japanese yen.  The US dollar (USD) is the world’s most traded currency, whilst the Japanese yen is the world’s third most traded currency, resultingThe USD/JPY is the currency pair encompassing the dollar of the United States of America (symbol $, code USD), and the Japanese yen of Japan (symbol ¥, code JPY). The pair’s rate indicates how many Japanese yen are needed in order to purchase one US dollar. For example, when the USD/JPY is trading at 100.00, it means 1 US dollar is equivalent to 100 Japanese yen.  The US dollar (USD) is the world’s most traded currency, whilst the Japanese yen is the world’s third most traded currency, resultingRead this Termsome underlying support as well. The pair is ticking to new highs at 132.91. Looking at the hourly chart, recall from yesterday, the pair moved above the 200 hour MA for the first time since March 10, and based against that MA before pushing higher. The price also moved above a swing area between 132.19 to 132.27. That area is a risk level for buyers looking for more upside in the pair (see red numbered circles). Today, the low of that swing area stalled the fall into the early European session and the last 5 or so hours have seen a move higher. The 38.2% of the move down from the March 8 high has been broken. However, the high from March 22 at 132.004 remains the next upside hurdle that needs to be broken to increase the bullish bias.  Move above that level would open the door for a move toward the 50% of the move down from the March 8 high near 133.769.",1
"GBP/USDwas last up 0.65% at 1.2391 having traveled between a low of 1.2293 and 1.2392 putting the pair on track for its biggest monthly gain since November, as concerns among investors over the banking sector dwi9ndled and dented thesafe havenUS Dollar. The Great British Pound has climbed around 3% vs. theUS Dollarin March and is penetrating its way through resistance to eight-week highs. Domestically, at more than 10%, headline inflation in Britain is showing no signs of slowing down. In this respect, money markets show traders now thinkrateswill top out at 4.5% by September meaning theBank of Englandlikely has one more quarter-point rise planned. ´´The BoE is hoping for a quick decline in inflation in the course of the year,´´ analysts at Commerzbank explained. ´´So far, however, theeconomic datarather harbor upside risks for inflation. If inflation does turn out to be more persistent than the BoE expects, its rather dovish stance is likely to weigh further on the pound.´´ Meanwhile, traders will look to the February reading of personal consumption expenditures (PCE) on Friday. The data is the Fed's preferred inflation gauge. January figures showed a sharp acceleration in consumer spending so the data will be closely eyed. Today, US data showed that jobless claims last week rose more than expected from the week before indicating a cooling labor market, while fourth-quarter Gross Domestic Product growth was slightly lower at 2.6% compared with earlier estimates of 2.7%, both supporting the case for a softerFedpolicy. GBP/USD  ",1
"The GBPUSD moved to new highs heading toward the close. The price has reached 1.23919. That is the highest level since 2023. Looking at the hourly chart, the price is also moving away from a swing area between 1.2343 to 1.2360.  That area is now risk (see green numbered circles). The next target comes in at 1.2409 which is a topside channel trend line. Get above that level and traders will be looking toward the daily chart. Back in December and January, the high prices came in at 1.2445 and 1.2447. That double top will be eyed as the next key target on a break above the topside channel trend line on the hourly chart.",1
"The DXY is under pressure, particularly against its main European rivals, amidrisk appetiteand following German inflation data. On Friday, the focus will be on US and Eurozone inflation figures. Japan will also release the Tokyo CPI, alongside Industrial Production andRetail Sales. On Asian hours, China's official PMI for manufacturing and service sectors will be released. Here is what you need to know on Friday, March 31: Another positive day for Wall Street and a quiet one in the Treasury market. The Dow Jones rose 140 points or 0.43% to post the highest daily close in two weeks, while the Nasdaq reached seven-month highs. Banking jitters continue to fade, and economic data shows no signs of a “hard” or even “soft” landing. A pessimist uncertain outlook is being replaced by just an uncertain outlook. “The challenge in assessing today’s economy is reconciling the strength of the recent data with the potential for weakness coming from the banking system,” Tom Barkin, Richmond Fed President. The bond market does not look as optimistic as stocks. US yields drifted sideways on Thursday, not reflecting risk appetite. Bonds will probably take a more decisive direction after Friday’s US Core Personal Consumption Expenditure data. German inflation figures showed a big decline in the annual rate but not as much as expected. On Friday, Eurozone Consumer Price Index (CPI) is due. So far, March preliminary figures show that inflation is slowing down but is still elevated, just like whatEuropean Central Bank(ECB) officials say publicly. Volatility is set to rise on Friday, considering key inflation numbers due and also the fact that it is thelast trading day of the week, month and quarter. EUR/USDrose past 1.0900 to test the recent top. The pair remains bullish, consolidating important weekly gains, that could face some challenges on Friday with the critical economic reports due.GBP/USDposted the highest daily close in two months, near 1.2400, boosted by risk appetite and the weaker Dollar. USD/JPYis moving sideways around 132.60. TheUS Dollarand the Japanese Yen are suffering from the rally in Wall Street.USD/CHFposted the lowest close in weeks and is approaching the key long-term support at 0.9050. AUD/USDandNZD/USDrose above 0.6700 and 0.6250, respectively. USD/CAD fell for the fourth consecutive day, and it keeps trending lower, last seen trading around 1.3525. It was a positive day for Emerging market currencies. Thebiggest gainer was the Rand(ZAR), after the South African central bank surprised with a bigger-thank-expected rate hike. The Bank of Mexico, as expected, raised rates by 25 basis points. Goldbroke above $1,970 and climbed above $1,980, whileSilversurged 2.40% to $23.80, the highest level in two months.   Like this article? Help us with some feedback by answering this survey:",0
"AUD/USD bulls occupy the driver’s seat while reversing the previous weekly losses around 0.6715 as traders await the key inflation clues from the US on Friday. Adding importance to the day’s Asian session are China’s official Purchasing Managers’ Indexes (PMIs) for March. Receding fears of the banking crisis join the confusion about the future rate hikes among the key central banks to allow the AUD/USD pair to cheer the risk-on mood. Adding strength to the optimism, as well as the Aussie price are the comments from China suggesting higher growth figures in March that the first two months of the year. That said, Fed Chair Jerome Powell teased one more rate hike in the current year and the other policymakers followed the suit while highlighting the task of taming inflation. However, the majority of them appeared cautious of not sounding too hawkish and hence raised doubts that the price pressure is easing. Additionally favoring therisk appetite, as well as the AUD/USD price, were comments suggesting the soundness of the banking sector. It should be noted that US Treasury Secretary Janet Yellen said on Thursday, “Banking system is sound, even as it has come under pressure. Elsewhere, mixed US data, mostly softer, fails to justify the hawkishFedconcerns and allow the Aussie pair to grind higher. On Thursday, final readings of the US fourth quarter (Q4) Gross Domestic Product (GDP), also known as the Real GDP, marked an easy Annualized growth number of 2.6% versus 2.7% previous forecasts. It’s worth noting that the Q4 Personal Consumption Expenditure (PCE) Prices matched 3.7% QoQ forecasts and prior while the Core PCE figure grew to 4.4% QoQ versus 4.3% expected and prior. Moving on, the Weekly Initial Jobless Claims rose to 198K for the week ended on March 25 versus 191K prior and 196K market forecasts. Alternatively, China's Taiwan Affairs Office threatened retaliation over Taiwan President Tsai Ing-wen's visit to the US on Wednesday. Additionally, China's Premier Li Qiang recently said that the economic situation in March is even better than in January and February. The policymaker, however, also raised geopolitical tension by opposing trade protectionism and decoupling, which indirectly targets the US. Amid these plays, Wall Street closed positive but the yields grind higher and weigh on theUS Dollar. Moving on, China NBS PMIs for March will precede the Fed’s favorite inflation gauge to direct AUD/USD moves. Forecasts suggest that China’s headline NBS Manufacturing PMI is expected to ease to 51.5 versus 52.6 prior. Also read:US February PCE Inflation Preview: Bad news for the Dollar, good news for the Fed? Technical analysis AUD/USD extends recovery from a three-week-old ascending support line, around 0.6660, towards 200-DMA hurdle surrounding 0.6755. Additional important levels  ",1
"The EUR/USD pairhas shown decent buying interest after a gradual correction to near the round-level support of 1.0900 in the late New York session. The major currency pair has resumed its upside journey as investors are anticipating more rate hikes from theEuropean Central Bank(ECB) as German inflation remained higher than expected. In Germany, prices of goods and services in March have accelerated by 1.1%, higher than the consensus of 0.8% and the former release of 1.0%. Annual German Harmonized Index of Consumer Prices (HICP) landed at 7.8%, significantly lower than the prior release of 9.3% but higher than the estimates of 7.5%. Annual HICP figures have softened firmly led by lower energy prices, however, prices of core products look solid amid the shortage of labor. The labor market has grabbed the bargaining power due to a shortage of job seekers and wage growth is now at between 5% and 6%, the highest in decades, as reported by Reuters. This has bolstered the case for more rate hikes from ECB President Christine Lagarde. On Friday, the release of Eurozone HICP and GermanRetail Salesdata will provide more clarity. Annual preliminaryEurozoneHICP is expected to decelerate to 7.1% vs. the prior print of 8.5%. Along with them, monthly German Retail Sales are expected to expand by 0.5% against a contraction of 0.3%. Meanwhile, the upside bias for the shared currency pair is also backed by the decliningUS Dollar Index(DXY). The USD Index is juggling after a fresh weekly low at 102.07. The USD Index failed to capitalize on the anticipation of one more rate hike this year by Federal Reserve (Fed) chair Jerome Powell in a private meeting with United States lawmakers. S&P500 futures continued their upside journey on Thursday as investors’ confidence has been restored after easing US banking jitters, portraying a higherrisk appetiteof the market participants. EUR/USD  ",1
"As per the prior analysis,USD/JPY Price Analysis: Bears move in and eye a significant correction towards 131.50, wherebyUSD/JPYmoved into a phase of consolidation below 133.00 the figure, a correction into the W-formation´s neckline was anticipated illustrated as follows:  USD/JPY might be expected to return to the midpoint of the W-formation in the coming days where the neckline meets a 50% mean reversion and a 61.8% Fibonacci retracement level near 131.50.  It was explained that the bears needed to get over the 132.50s structure and onto the backside of the hourly micro bullish trend as illustrated above. USD/JPY update  The topping pattern was put into place but there was no bearish engulfment and the price spiked into stops instead.  However, that is not to say that the downside bias is invalidated, yet. A move lower to break the structure could be the next significant development as illustrated above. However, should the bulls stay committed in the 133s, then the likelihood of a fuller bearish correction will be diminished as the bulls track down the 135s.",0
"EUR/USD depicts the market’s pre-inflation anxiety while making rounds to 1.0900, after refreshing a one-week high, during early Friday. In doing so, the Euro pair portrays another battle with the key horizontal resistance established on January 23. Given the overbought RSI (14) and the Euro pair’s repeated failures to cross the 1.0930-35 horizontal resistance area, the pair buyers are likely to witness one more disappointment should theEurozoneinflation data ease and/or US Core PCE Price Index softens. Also read:EUR/USD Forecast: Positive signs for the Euro ahead of more inflation data In a case where the EUR/USD bulls ignore the RSI (14) conditions, backed by fundamental support, and cross the 1.0935 hurdle, the odds of witnessing a rally towards the yearly top marked in January near 1.1035 can’t be ruled out. Meanwhile, a two-week-old ascending support line, close to 1.0850 at the latest, restricts the short-term EUR/USD downside. Following that, the 50-SMA level surrounding 1.0820 and the mid-March high near 1.0750 can act as the last defenses of the EUR/USD buyers, a break of which could quickly drag the quote towards the monthly low of near 1.0515. Overall,the EUR/USD pairremains on the bull’s radar unless breaking the 1.0750 level but the limited upside room highlights today’s inflation numbers as the key catalysts. EUR/USD: Daily chart  Trend: Limited upside expected Additional important levels  ",1
"GBP/USD bulls attack the 1.2400 threshold while refreshing the highest levels in two months during early Friday. In doing so,the Cablepair cheers optimism surrounding the UK’s Trans-Atlantic trade deal amid easing fears from the banking sector. However, the cautious mood ahead of the Federal Reserve’s (Fed) preferred inflation gauge, namely the US Core Personal Consumption Expenditure (PCE) Price Index for February, prods the pair buyers of late. UK Prime Minister Rishi Sunak hails a £1.8billion Brexit boost as Britain signed up to the giant Trans-Pacific Partnership, per The Sun. Thenewsalso mentioned, “The deal, which follows two years of talks, opens the door to free trade with 11 nations including Japan, Australia, Mexico, Malaysia and Singapore.” On the other hand, Federal ReserveChairman Jerome Powelljoined three other Fed Officials to back further rate hikes on Thursday, citing the need to tame the inflation woes. However, mixed US data raise doubts about the Fed policymakers’ hawkish rhetoric and rather concentrated on the policymakers' rejection of banking crisis woes to weigh on theUS Dollar. ""Inflation remains too high, and recentindicatorsreinforce my view that there is more work to do to bring inflation down to the 2% target associated with price stability,"" Federal Reserve Bank of Boston leader Susan Collins said in remarks to a gathering of the National Association for Business Economics per Reuters. Following her was Minneapolis Fed President Neel Kashkari who said, “We have to bring down inflation.” On the same line was Richmond Fed President Thomas Barkin saying that if inflation persists, we can react by raisingratesfurther. It’s worth noting that US Treasury Secretary Janet Yellen said on Thursday, “Banking system is sound, even as it has come under pressure.” While portraying the mood, the US 10-year Treasury bond yields remain pressured near 3.55% while the two-year counterpart grinds higher around 4.12%, targeting the first weekly gain in four. Further, Wall Street closed positive for the third consecutive day whereas S&P 500 Futures also print mild gains at the latest. Looking forward, the final reading of the UK’s fourth quarter (Q4) Gross Domestic Product (GDP) will be important to watch for the intraday move. However, major attention should be given to the headlines surrounding the inflation data from the US, as well as the central bankers’ reaction to the same. Also read:US February PCE Inflation Preview: Bad news for the Dollar, good news for the Fed? Technical analysis A sustained break of the 10-week-old horizontal resistance area, now support around 1.2285-65, joins the clear respect of a fortnight-long ascending trend line, close to 1.2320, to keep the GBP/USD pair buyers hopeful. Additional important levels  ",1
"AUD/USD is a touch higher as China's March Official PMI Manufacturing arrived at 51.9  vs. the expected 51.5 while Services came in at 58.2 vs. the expected 54.3. AUD/USD update The Australian Dollar edged higher on Friday as banking fears calmed a little, while bonds were boasting their best month in a decade after expectations for rate hikes were reined in. The Chinese data has helped to keep the bid alive and the price is moving firmer into resistance as the following illustrates: AUD/USD daily chart   However, overall, the bears are in the market near a structure point that was broken earlier in the month that has been acting as resistance ever since. As a result, a bearish pennant has been carved out on the dailychartand traders are on the lookout for an explosive breakout of the coiled market conditions with 0.65 eyed:  About the data The monthly manufacturing PMI is released by China Federation of Logistics and Purchasing (CFLP) on the last day of every month. The official PMI is released before the Caixin Manufacturing PMI, which makes it even more of a leading indicator, highlighting the health of the manufacturing sector, considered as the backbone of the Chinese economy. The data is of high relevance for the financial markets throughout several asset classes, given China’s influence on the global economy. China Federation of Logistics and Purchasing (CFLP) publishes the non-manufacturing PMI on a monthly basis. The gauge highlights the performance of China’s service sector, which has a significant impact on the global FX market, given the size of the Chinese economy. An expansion in the Chinese service sector activity points to signs of economic improvement and vice-versa.",1
"The AUD/USD pair has jumped above 0.6730 as China’s National Bureau of Statistics (NBS) has reported better-than-projected PMI figures. Manufacturing PMI has landed at 51.9, higher than the consensus of 51.5 but lower than the former release of 52.6. The Non-Manufacturing PMI has mounted higher at 58.2 vs. the former release of 56.3. Chinese economy looks steady on its way to economic recovery as the administration is providing various monetary and non-monetary measures to trigger overall demand and accelerate the scale of economic activities. However, Monday’s Caixin Manufacturing PMI data will be keenly watched. Investors should be aware of the fact that Australia is a leading trading partner of China and a higher scale of economic activities will support the Australian Dollar. Going forward, the Australian Dollar will remain active ahead of the interest rate decision by the Reserve Bank of Australia (RBA). Investors are split about the monetary policy decision by RBAGovernor Philip Loweas Australian inflation has softened to 6.8% firmly from the December print of 8.4%, which supports the case of keeping policy steady and observing the impact of the current interest rate. Also, RBA Lowe cited in its previous policy statement that the central bank is considering maintenance of the status quo in April. While, the other school of thought believes that despite softening of Australian inflation, the Consumer Price Index (CPI) is still far from the desired target. Therefore, the rate-hiking spell should continue ahead. On theUnited Statesfront, theUS Dollar Index(DXY) is putting efforts into defending its critical support of 102.10. More action will be seen in the USD Index ahead of the release of the US core Personal Consumption Expenditure (PCE) Price Index data. AUD/USD  ",1
"International Monetary Fund (IMF) Japan Mission Chief Ranil Salgado said on Friday, “we do see a prospect and the potential of more flexibility a the long end of the curve under the Bank of Japan’s (BOJ) YCC policy.” Additional quotes “There are two-sided risks to Japan's inflation, including upward surprises in the Shunto wage negotiations.” “Downside risks to Japan'sinflation outlook are related to the global environment, financial shocks that raise prospects of a global recession.” “Our advice to theBoJ is to consider allowing for greater flexibility at longer-end yields, allow lthe longer end of the curve to be more determined by market forces.” Market reaction As of writing,USD/JPYis consolidating gains above 133.00. having tested the 133.50 level in early trades. The pair ignored the upbeat Japanese data amid the country’s Fiscal Year-related flows. The pair is adding 0.35% on the day.",1
"In an interview with ABC Radio, Australian Prime Minister (PM) Anthony Albanese said on Friday, he would welcome lifting the minimum wage to match inflation. Key quotes The government submission recommended real wages for low-paid workers ""do not go backwards"" but added it was not suggesting wages should ""across-the-board"" automatically rise with inflation. ""If the Fair Work Commission makes that decision then I would welcome it, but it is an independent decision of the government. It's up to them to determine the range of factors they'll consider.” ""My values haven't changed.” Meanwhile, the Australian Chamber of Commerce and Industry submission on Friday called for an increase in minimum and award wages of up to 4%. Market reaction AUD/USD is consolidating the upbeat Chinese PMIs-led gains at around 0.6725, up 0.22% on the day. The Reserve Bank of Australia (RBA) could take note of the above development when they announce their policy decision next Tuesday.",1
"USD/JPY drops to 132.90 amid early Friday, after refreshing a two-week high, asmarket sentimentturns dicey ahead of the key US inflation catalysts. Adding strength to the pullback moves could be the chatters surrounding the Bank of Japan (BoJ) and mixed Japan data, not to forget the sluggish US Treasury bond yields. Starting with the data, Tokyo Consumer Price Index (CPI) rose to 3.3% in March versus 2.7% expected but eased from 3.4% prior while the Tokyo CPI ex Food, Energy jumped to 3.4% compared to 3.2% previous readings and 3.3% market consensus. Further, Japan’s Industrial Production growth rallied to 4.5% MoM in February compared to 2.7% estimations and -5.3% prior while Retail Trade also improved during the stated month to 6.6% from 5.0% prior and 5.8% analysts’ forecasts. On the contrary, a surprise jump in Japan’s Unemployment rate, from 2.4% to 2.6% in February, can be cited as resulting in the Japanese Yen’s (JPY) latest weakness. Following that, Japan's Finance Minister Shunichi Suzuki said that he expects the Bank of Japan (BoJ) and Ueda to enforce monetary policy strongly. The same promotes the Japanese central bank’s autonomy and likely push for exiting the easy money policies, especially after the latest wage hike. It should, however, the noted that International Monetary Fund (IMF) Japan Mission Chief Ranil Salgado saw the prospect and the potential of more flexibility at the long end of the curve under the Bank of Japan’s (BOJ) YCC policy.” On the other hand, Federal ReserveChairman Jerome Powelljoined three other Fed Officials to back further rate hikes on Thursday, citing the need to tame the inflation woes. However, mixed US data raise doubts about the Fed policymakers’ hawkish rhetoric and rather concentrated on their rejection of banking crisis woes to weigh on theUS Dollar, as well the Fed bets.  That said, the CME’s FedWatch Tool suggests a nearly 50% chance of a 0.25% rate hike in the May Fed meeting, versus 60% the previous day. It’s worth mentioning that the central bankers from the Federal Reserve (Fed), theEuropean Central Bank(ECB), theBank of England(BoE) and the Swiss National Bank (SNB) have recently pushed back the fears of the banking crisis and allow the markets to remain optimistic. Amid these plays, the S&P 500 Futures refresh a three-week high near 4,095, rising for the third consecutive day, as it traces Wall Street’s upbeat sentiment. That said, the US 10-year Treasury bond yields rose two basis points (bps) to 3.57% whereas the two-year counterpart grinds higher to 4.13% during a five-day uptrend. Moving on, the Federal Reserve’s (Fed) preferred inflation gauge, namely the US Core Personal Consumption Expenditure (PCE) Price Index for February, will be crucial for clear directions as markets anticipate softer inflation to weigh on hawkish Fed bets. Also read:US February PCE Inflation Preview: Bad news for the Dollar, good news for the Fed? Technical analysis A daily closing beyond the 50-DMA hurdle surrounding 133.00 becomes necessary for theUSD/JPYbulls to keep the reins. Additional important levels  ",0
